 Source Port, Destination Port, Protocol, Flow Duration, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min,target
33827,110,6,8620125,868.4328824,2.32015197,453690.7895,988933.4968,4006385,42,862012.5,1265057.156,4046126,48,1056454,1344680.391,4006385,2032,0,0,0,0,0,0,0,0,1
49539,54836,17,50656,868.6039166,39.48199621,50656,0,50656,50656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49133,6969,6,566289,868.8143333,14.12706233,80898.42857,137974.6099,283638,9,188738,163271.4972,283873,211,94728,163805.2564,283874,84,0,0,0,0,0,0,0,0,0
51024,443,6,4897281,869.2578596,2.24614434,489728.1,1271000.897,4083246,51,979456.2,1742190.31,4083246,67,1224256.75,1909960.885,4083458,129228,0,0,0,0,0,0,0,0,1
37863,465,6,3037855,869.363416,10.20456868,101261.8333,160194.7437,760453,25,241157,275561.8694,909062,415,170146.8235,186438.0893,760453,28,0,0,0,0,0,0,0,0,0
47778,80,6,261022,869.6584962,7.662189394,261022,0,261022,261022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56604,56289,6,9896760,869.8806478,6.971978708,145540.5882,200689.2965,796512,15,260441.0526,326050.2349,1028905,35,318025.6552,245817.0946,812502,1034,0,0,0,0,0,0,0,0,0
42741,443,6,4256350,870.229187,6.108520211,170254,772255.6939,3872979,39,425635,1235120.517,3935967,53,299511.9286,1029561.36,3872979,39,0,0,0,0,0,0,0,0,0
48847,443,6,9289250,870.5762037,2.798934252,371570,833432.1682,2972896,45,774104.1667,1085087.32,2972986,230,770829.6667,1086841.14,2973034,429,0,0,0,0,0,0,0,0,1
41071,443,6,9351690,870.9655688,2.887178681,359680.3846,1345638.718,6895995,43,850153.6364,2018149.87,6896441,1277,665296.9286,1807462.743,6896271,1768,333821,0,333821,333821,6895995,0,6895995,6895995,1
54420,443,6,1868963,871.60634,3.210336427,373792.6,718943.4744,1648574,58,622987.6667,894986.3373,1648574,58,219834,0,219834,219834,0,0,0,0,0,0,0,0,1
15685,32620,17,51618,871.7889108,38.74617382,51618,0,51618,51618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40273,40004,17,244223,872.1537284,8.189236886,244223,0,244223,244223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40273,40004,17,245333,872.2837939,8.152184989,245333,0,245333,245333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32875,19290,6,9833988,872.8910387,4.372590245,234142.5714,195333.4715,544916,31,378230.3077,421781.9116,1048605,31,566801.5333,341409.9132,1042545,62927,0,0,0,0,0,0,0,0,0
40414,443,6,9884850,873.0532077,2.832617592,366105.5556,734879.2979,2616376,16,760373.0769,919514.1205,2616376,191,760344.2308,919579.1903,2616549,100,0,0,0,0,0,0,0,0,1
34332,40011,6,457924,873.5073942,26.20522183,41629.45455,69577.71602,207022,20,76320.66667,97691.67101,243638,213,83272,101015.4474,207022,616,0,0,0,0,0,0,0,0,0
45184,443,6,9167555,873.8425894,9.599069763,105374.1954,494899.274,4440245,20,258278.4571,804487.4021,4611182,48,177300.1373,665145.6273,4567077,20,0,0,0,0,0,0,0,0,0
51024,443,6,8988120,873.9313672,1.780127546,599208,2052637.849,7999114,10,1123515,2784504.18,7999114,23,1497987.333,3191016.912,7999393,67,553372,0,553372,553372,7999114,0,7999114,7999114,1
56645,19302,17,59469,874.4051523,33.63096739,59469,0,59469,59469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37878,465,6,3000694,874.4643739,10.33094344,100023.1333,150837.444,677925,16,219991.3077,256389.8379,821514,825,178247.375,173833.3866,677925,25,0,0,0,0,0,0,0,0,0
44923,443,6,8731034,874.6959409,9.162717726,110519.4177,448269.8489,3476058,19,268741.0938,722642.5876,3607681,49,186926.6739,609206.9943,3606506,19,0,0,0,0,0,0,0,0,0
42920,465,6,2521639,874.8278401,13.483294,76413.30303,205728.9849,982728,65,206003.25,313323.4176,983837,395,123594.2,255392.0198,982728,532,0,0,0,0,0,0,0,0,0
56933,6969,6,569111,875.0489799,14.05701173,81301.57143,137979.5798,283664,15,189690.3333,162244.4656,283713,2347,95405.66667,165170.3861,286128,34,0,0,0,0,0,0,0,0,0
33827,110,6,9795145,875.1274228,2.450193438,425875.8696,720916.8693,2893762,32,816262.0833,838632.7115,2894174,40,979301.5,819591.1592,2894216,188864,0,0,0,0,0,0,0,0,1
33309,443,6,3867730,875.1903571,2.326946297,483466.25,1135379.286,3279372,54,966932.5,1729226.814,3551146,72,1198447.667,2015465.247,3525360,215,0,0,0,0,0,0,0,0,0
49539,7124,17,9822973,875.1932842,2.646856507,392918.92,587612.1353,2024675,156,567014.75,674953.7214,2024675,464,420413.5625,568876.532,1913689,385,0,0,0,0,0,0,0,0,0
42049,443,6,9975608,875.2348729,4.911981305,207825.1667,1106026.458,7611382,2,475028.9524,1664136.702,7637495,2,377611.1923,1500738.491,7636472,3,2087612,0,2087612,2087612,7611382,0,7611382,7611382,0
15685,56289,17,9636395,875.431113,31.85838688,31491.48693,62135.15132,824551,19,0,0,0,0,31331.61967,62174.19578,824551,19,0,0,0,0,0,0,0,0,0
37862,465,6,3023019,875.6147414,10.25464941,100767.3,162655.9344,763630,29,240166.4167,280414.6513,912989,218,169432.3529,189298.0639,763630,29,0,0,0,0,0,0,0,0,0
42741,443,6,9932795,876.2891009,6.846008601,148250.6716,980898.8573,7988811,13,330246,1459688.481,7988811,13,52293.5,177834.8046,1055086,15,36135,0,36135,36135,7988811,0,7988811,7988811,0
46711,443,6,8157315,876.7590807,4.658395563,220467.973,953420.6705,5295779,5,542128.8,1476466.358,5321071,5,387237.2857,1260381.255,5321147,18,106196,0,106196,106196,5295779,0,5295779,5295779,0
33827,110,6,6050762,878.2364932,2.148489727,504230.1667,1441528.906,5060919,43,1008460.333,1990362.204,5060919,183,1210021.4,2155908.407,5061256,143692,439838,0,439838,439838,5060919,0,5060919,5060919,1
42522,443,6,60344,878.2977595,33.14331168,60344,0,60344,60344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48847,443,6,9824621,878.4053858,2.849982712,363874.8519,652049.5653,2635537,39,755729,774920.1349,2635537,127653,755727,775008.6799,2635737,127668,0,0,0,0,0,0,0,0,1
58414,993,6,4929136,878.6529729,11.76676805,86476.07018,203744.6167,1327092,25,205380.6667,277673.5893,1328478,28,150643.5313,256617.7145,1327092,62,0,0,0,0,0,0,0,0,0
46839,40019,6,454852,879.406928,26.38220784,41350.18182,66357.17428,185758,16,75808.66667,92494.04781,224491,53,80453.5,94293.85427,185758,145,0,0,0,0,0,0,0,0,0
43028,53,17,123872,879.9405838,16.14569879,123872,0,123872,123872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33827,110,6,6719295,880.3006863,2.678852469,395252.6471,687935.5697,2654407,25,746588.3333,807149.7373,2654450,43,833738.8571,873951.6129,2654445,188880,0,0,0,0,0,0,0,0,1
33827,110,6,9670802,880.3819993,2.068080807,508989.5789,793949.288,2606874,42,967080.2,876763.8757,2606918,44,1147936,885730.3291,2606927,189772,0,0,0,0,0,0,0,0,1
61009,6881,17,442824,880.7110726,4.516467039,442824,0,442824,442824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37848,465,6,3002424,881.6209836,10.32499074,100080.8,150477.0024,693666,15,238360,260427.642,835465,304,168097.5294,174351.0653,693666,26,0,0,0,0,0,0,0,0,0
50920,7124,6,9978729,881.8758381,7.515987257,134847.6892,215006.2045,1287367,18,221056.3488,345846.3391,1554738,20,322146.7333,288882.8997,1337532,8080,0,0,0,0,0,0,0,0,0
46711,443,6,8737765,881.9188889,4.463383943,229941.1842,1211816.668,7444491,4,544530.0625,1862524.106,7469838,4,414872.5714,1630225.056,7469732,13,1194196,0,1194196,1194196,7444491,0,7444491,7444491,0
49116,53,17,123568,882.1053995,16.18542017,123568,0,123568,123568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46711,443,6,9739999,882.2382836,4.106776602,249743.5641,1432123.142,8953936,2,607171.25,2235442.37,8979358,2,441525,1909392.082,8979579,6,611541,0,611541,611541,8953936,0,8953936,8953936,0
42916,465,6,2487372,882.4574692,13.66904508,75374.90909,201292.5433,948947,25,187567.6923,300448.552,959393,468,128257.4211,254870.7785,948947,981,0,0,0,0,0,0,0,0,0
36629,443,6,9196625,882.4976554,3.044595164,340615.7407,1280824.212,6682459,52,656901.7857,1750302.897,6682749,107,766139.9167,1877761.972,6682706,858,2817,0,2817,2817,6682459,0,6682459,6682459,1
53873,53,17,123482,882.7197486,16.19669264,123482,0,123482,123482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
993,10743,6,1507800,882.7430694,19.23332007,53850,65442.27597,221399,28,87494.11765,66874.33998,221399,51,150678.7,95370.02192,268429,5930,0,0,0,0,0,0,0,0,0
44917,443,6,944558,882.9526615,9.528266131,118069.75,133927.2327,340404,10,185641,139596.4208,340404,1076,247725.6667,273834.3897,542408,1102,0,0,0,0,0,0,0,0,0
42925,465,6,2521561,883.1830759,13.48371108,76410.93939,206525.3249,980753,16,205290.25,317734.8732,1003487,260,123445.3,256511.8808,980753,16,0,0,0,0,0,0,0,0,0
49539,54836,17,50935,883.4789438,39.26573083,50935,0,50935,50935,50935,0,50935,50935,0,0,0,0,0,0,0,0,0,0,0,0,0
10773,993,6,2407059,884.0664063,14.95601063,68773.11429,95072.50672,456911,35,185158.3846,132734.0292,504480,1416,111480.2857,106463.5822,456911,96,0,0,0,0,0,0,0,0,0
47785,443,6,7186524,884.1548431,7.096615833,143730.48,943814.3852,6683019,2,311346.1739,1389301.136,6683019,5,16844.03846,22887.56032,65961,11,40080,0,40080,40080,6683019,0,6683019,6683019,0
56872,993,6,8981131,884.1870807,9.352942297,108206.3976,155726.3719,1086860,9,264150.9118,252045.7002,1277653,31,183364.6667,188625.056,1086860,19,0,0,0,0,0,0,0,0,0
37844,465,6,3000460,884.1977563,10.33174913,100015.3333,156477.1087,709236,30,237894.6667,270220.4374,857017,442,168021.4118,180398.7128,709236,44,0,0,0,0,0,0,0,0,0
65493,53,17,126636,884.4246502,15.79329732,126636,0,126636,126636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48847,443,6,9011948,884.4924538,2.330239811,450597.4,608069.1453,2002391,29,901175.6,579609.2942,2002532,62,1001305.778,519894.2337,2002540,29,0,0,0,0,0,0,0,0,1
443,47699,6,6417198,884.80985,7.324068854,139504.3043,867524.7112,5894055,3,229185.6429,1115491.997,5919587,3,375959.6471,1439185.334,5959187,23,248247,0,248247,248247,5894055,0,5894055,5894055,0
52888,993,6,4723003,885.2418684,10.79821461,94460.06,205924.0782,1265097,30,248579.1053,277743.8011,1267046,385,153870.9,249538.4822,1265097,168,0,0,0,0,0,0,0,0,0
41071,443,6,6133370,885.3207943,3.097807568,340742.7778,1074028.317,4595005,39,766648.625,1559534.579,4595167,744,681457,1480395.88,4595797,393,0,0,0,0,0,0,0,0,1
44923,443,6,9592686,885.5705274,10.42460892,96895.81818,309949.7496,2252560,19,242590.5641,512214.4194,2382164,46,160378.0508,426942.0583,2381058,19,0,0,0,0,0,0,0,0,0
37827,465,6,2994376,885.6603179,12.35649765,83177.11111,121287.2508,507645,16,166353,207656.5258,648740,361,167751.9412,145853.3244,507645,37,0,0,0,0,0,0,0,0,0
42522,443,6,59817,886.0357423,33.43531103,59817,0,59817,59817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46824,443,6,5377528,886.0948748,2.975344805,358501.8667,1333113.139,5176734,25,597503.1111,1717552.194,5176734,79,21746.2,29100.14366,54898,153,200715,0,200715,200715,5176734,0,5176734,5176734,0
49539,57191,17,4320604,886.4501352,6.943473644,148986.3448,375452.5363,1861110,23,164324.6957,409005.9214,1861110,40,641.6,852.9773151,1804,23,0,0,0,0,0,0,0,0,0
37854,465,6,2953910,886.621461,9.817496132,105496.7857,150768.102,664149,16,255190.8182,257622.9866,813931,923,175522.1875,169007.2319,664149,34,0,0,0,0,0,0,0,0,0
41071,443,6,4866340,886.7033541,2.465918945,442394.5455,1365211.324,4553884,46,973212,2003517.638,4554003,408,973213.8,2003603.123,4554164,272,0,0,0,0,0,0,0,0,1
54815,12350,6,2456912,886.8856516,10.5823896,98276.48,124784.0091,310456,23,204742.6667,123755.7713,310487,759,182550.1667,124871.77,311318,36,0,0,0,0,0,0,0,0,0
46711,443,6,9888382,887.6072951,6.37111309,159490.0323,972857.2425,7412788,2,379348,1497448.888,7438171,2,281794.4571,1294930.401,7438051,8,97692,0,97692,97692,7412788,0,7412788,7412788,0
48971,6969,6,566588,887.7703022,14.11960719,80941.14286,137985.9244,284795,10,188851,163441.6411,284819,134,93931,162192.02,281214,45,0,0,0,0,0,0,0,0,0
48064,12350,6,2519051,888.0328346,10.32134721,100762.04,128192.8285,315567,14,209920.9167,126183.3644,316993,672,187391.75,126366.1614,316510,37,0,0,0,0,0,0,0,0,0
41071,443,6,6081789,888.0610623,2.795230154,380111.8125,1311228.507,5284012,42,868792.1429,1951007.872,5284178,474,760177.125,1832122.716,5284974,251,464032,0,464032,464032,5284012,0,5284012,5284012,1
54420,443,6,9549897,888.4912581,2.198976596,477494.85,1110759.178,3552214,36,954963,1448768.714,3552469,106,1061071.333,1494948.81,3552818,148,0,0,0,0,0,0,0,0,1
56673,24011,6,9987291,888.5292318,9.31183441,108557.5109,153872.2729,721108,23,192063.2885,248981.3956,1169406,75,248601.0513,204899.696,776341,37,0,0,0,0,0,0,0,0,0
42049,443,6,9764597,888.6183424,5.120539025,199277.4898,966373.0794,5988088,3,486974.15,1495766.044,6013155,3,347815.6786,1274419.515,6013242,4,3669416,0,3669416,3669416,5988088,0,5988088,5988088,0
10925,443,6,202524,888.7835516,19.75074559,67508,17785.49108,87965,55712,202524,0,202524,202524,58847,0,58847,58847,0,0,0,0,0,0,0,0,0
54459,21,6,9348420,889.0272367,5.455467341,186968.4,694639.1871,4937637,27,359554.6154,940145.7264,4937690,27,395117.2174,1004158.591,4977275,34,0,0,0,0,0,0,0,0,0
49114,6969,6,561227,889.1232959,14.2544817,80175.28571,136224.8038,280335,33,186632.6667,161461.0007,280831,197,94130,161459.0094,280565,202,0,0,0,0,0,0,0,0,0
443,57866,6,8300932,889.1772635,4.095925614,251543.3939,654142.3426,3099620,9,516478.9375,878204.2163,3099635,21,518803.5625,881469.7872,3099678,26,0,0,0,0,0,0,0,0,0
57926,443,6,9949910,889.6562883,7.035239515,144201.5942,718565.8007,4716236,6,355353.9286,1112090.421,4717168,48,248737.825,935109.2521,4716591,19,0,0,0,0,0,0,0,0,0
46026,443,6,6768891,889.9537605,4.727510016,218351.3226,1172378.668,6534721,2,478499.9286,1750499.779,6560220,10,421477.9375,1642079.591,6578864,2,119807,0,119807,119807,6534721,0,6534721,6534721,0
37861,465,6,2978682,890.6623802,10.40728752,99289.4,152881.7134,696953,20,236403.25,262847.5492,838385,335,166616.3529,176208.5151,696953,52,0,0,0,0,0,0,0,0,0
51251,465,6,2482896,890.8951482,13.69368673,75239.27273,160150.8379,692112,45,198374.5,222968.879,697309,456,117319.95,193812.4197,692112,45,0,0,0,0,0,0,0,0,0
57926,443,6,9973336,890.9756976,6.818179995,148855.7612,650755.6113,3958675,24,343908.1379,964725.9865,3961592,48,269542.3243,862363.7723,3958795,28,0,0,0,0,0,0,0,0,0
31093,53,17,122337,890.9814692,16.34828384,122337,0,122337,122337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60914,443,6,421988,891.0205977,23.69735632,46887.55556,50787.91075,140116,4,84397.6,54123.2697,140116,165,99510.66667,110854.9752,219049,96,0,0,0,0,0,0,0,0,0
37858,465,6,2976936,891.1847618,11.0852232,93029.25,137779.9885,571130,16,202484.1429,245537.4931,723774,280,166596.9412,159338.827,571130,34,0,0,0,0,0,0,0,0,0
55482,443,6,9488006,891.2304651,2.002528245,527111.4444,1139743.085,4651935,14,1054222.889,1464301.339,4651935,39,1185973.5,1520921.416,4690627,14,0,0,0,0,0,0,0,0,1
34328,443,6,9994929,891.6521568,1.600811772,666328.6,2453948.636,9533371,7,1110547.667,3159632.997,9533371,42,1976457.2,4225773.882,9533750,7,112640,0,112640,112640,9533371,0,9533371,9533371,1
58368,110,6,1826097,892.0665222,3.285696214,365219.4,693541.1382,1592946,48,608699,860311.0152,1592946,49,231177,0,231177,231177,0,0,0,0,0,0,0,0,1
41071,443,6,6053479,892.2142127,2.808302465,378342.4375,1304528.459,5257063,14,864704,1940910.929,5257216,514,756622.375,1822640.327,5257898,154,462513,0,462513,462513,5257063,0,5257063,5257063,1
61009,46563,17,439003,892.9323945,4.555777523,439003,0,439003,439003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,47257,6,8982978,893.8015878,2.337754807,449148.9,1828308.862,8211260,16,813154.3636,2467943.368,8249991,487,1122788.375,2865778.781,8211318,386,522741,0,522741,522741,8211260,0,8211260,8211260,1
53288,57191,6,9777619,893.8781517,9.920615643,101850.1979,146343.4647,806328,0,191718.0196,242628.399,1207119,26,215919.7955,229529.4997,880718,29,0,0,0,0,0,0,0,0,0
34332,40011,6,85015,893.9598894,47.0505205,28338.33333,48703.66896,84576,17,85015,0,85015,85015,84576,0,84576,84576,0,0,0,0,0,0,0,0,0
37867,465,6,2967141,894.1267031,10.44776773,98904.7,152382.2084,693014,17,235266.5833,263940.4085,833437,216,166184.3529,174934.7784,693014,35,0,0,0,0,0,0,0,0,0
42049,443,6,9980499,894.5444511,5.009769552,203683.6531,892740.02,5338586,2,475261.8571,1342271.272,5363643,2,358717.4815,1195939.935,5363687,3,4188853,0,4188853,4188853,5338586,0,5338586,5338586,0
34909,43206,6,9978862,894.5909864,7.115039771,142555.1714,255478.6679,1851081,27,226786.0455,401652.8755,2159021,27,379572.76,473129.0413,2163174,6079,0,0,0,0,0,0,0,0,0
56937,6969,6,557763,894.6452167,14.34300949,79680.42857,135252.5136,279900,10,185806,159294.4393,280077,1888,92621,160094.4067,277482,26,0,0,0,0,0,0,0,0,0
40273,40028,17,430312,894.6996598,9.295580881,143437.3333,208126.3223,382344,1417,383761,0,383761,383761,47968,0,47968,47968,0,0,0,0,0,0,0,0,0
59839,53,17,125129,895.0762813,15.98350502,125129,0,125129,125129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48935,6969,6,562946,895.2901344,14.21095451,80420.85714,137254.9471,281447,15,187643,162397.9815,281505,122,93833,162451.6436,281416,32,0,0,0,0,0,0,0,0,0
34251,443,6,3137309,895.3533108,2.868700533,392163.625,598147.2176,1808327,76,784327.25,728054.2563,1808327,164743,928900.6667,1165460.137,2273135,201350,0,0,0,0,0,0,0,0,0
443,60098,6,8305498,895.4309543,4.093673853,251681.7576,688891.4011,3048581,11,516281.9375,931823.3898,3048632,33,519092.1875,941119.7386,3048615,44,0,0,0,0,0,0,0,0,0
993,10714,6,2101793,895.9017372,17.12823289,60051.22857,105156.24,562281,35,98536,126733.1193,562281,78,161660.0769,162891.8659,609043,1001,0,0,0,0,0,0,0,0,0
51413,54622,17,406242,896.0176447,4.923173872,406242,0,406242,406242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,7124,17,9343647,896.7590492,1.926442641,549626.2941,912082.2767,3604815,339,0,0,0,0,509367.3125,926263.1587,3604815,339,0,0,0,0,0,0,0,0,0
47785,443,6,6755961,896.8376224,7.548889048,135119.22,880665.495,6236868,6,292604.6522,1296146.178,6236868,14,17531.30769,22202.6903,59755,12,37699,0,37699,37699,6236868,0,6236868,6236868,0
51413,6881,17,129337,896.8817894,15.46347913,129337,0,129337,129337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5479,995,6,34564,896.8869344,86.79550978,17282,24243.8631,34425,139,17282,24243.8631,34425,139,0,0,0,0,0,0,0,0,0,0,0,0,0
51269,465,6,2473151,897.2359553,13.7476442,74943.9697,162552.5204,670491,110,197240.5833,226914.6046,671619,387,118311.95,197290.5439,670491,341,0,0,0,0,0,0,0,0,0
40273,56230,17,49031,897.3914462,40.79052028,49031,0,49031,49031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60225,20718,6,1170681,898.6222549,3.416814658,390227,188642.7717,608051,280525,888576,0,888576,888576,890156,0,890156,890156,0,0,0,0,0,0,0,0,0
58167,443,6,8962825,899.0468965,2.677727168,389688.0435,1043658.289,4250473,50,814802.2727,1420738.972,4250619,258,811162.5455,1430184.129,4250626,230,0,0,0,0,0,0,0,0,1
51413,29000,17,462565,899.3330667,4.323716667,462565,0,462565,462565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51413,6881,17,441419,899.3722518,4.530842578,441419,0,441419,441419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36629,443,6,9055735,899.4300297,3.202390529,323419.1071,844053.1178,3985917,34,696595,1152690.554,3985917,334,644115.6429,1132393.574,4023782,178,0,0,0,0,0,0,0,0,1
15685,64982,17,50020,899.6401439,39.9840064,50020,0,50020,50020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47785,443,6,7627062,899.9533503,7.735613005,131501.069,909527.087,6937128,2,331611.3913,1454763.61,7002702,17,223572.2647,1186564.983,6937128,2,607965,0,607965,607965,6937128,0,6937128,6937128,0
56604,56289,6,9998503,900.1347502,8.201227724,123438.3086,197170.6998,860164,19,219193.6667,328549.067,1026663,22,284375.7143,229730.535,860191,23023,0,0,0,0,0,0,0,0,0
40273,18990,17,46644,900.4373553,42.8779693,46644,0,46644,46644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,61417,17,9805435,900.5209866,2.957543444,350194.1071,732135.7443,2685700,57,698589.7143,939984.6476,2711201,57,752314.2308,950200.4845,2710480,97,0,0,0,0,0,0,0,0,0
5977,443,6,9946736,900.5969395,2.412851814,432466.7826,1229638.044,4642711,27,765133.5385,1580184.637,4642711,18656,1097303.556,1873094.746,4712659,139,0,0,0,0,0,0,0,0,0
61887,53,17,124335,900.7922146,16.08557526,124335,0,124335,124335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37873,465,6,2918904,901.0231237,9.935235965,104246.5714,151841.0351,676624,17,252544.3636,260762.8168,822380,1265,173427.5,170843.6577,676624,25,0,0,0,0,0,0,0,0,0
49539,13392,17,142047,901.1101959,14.07984681,142047,0,142047,142047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59312,443,6,9230071,901.1848338,2.058489041,512781.7222,926603.4661,2774436,18,839097.3636,1076303.949,2774436,63,1499901.333,1367056.759,3004767,113,0,0,0,0,0,0,0,0,0
40273,33778,17,48788,901.8611134,40.99368697,48788,0,48788,48788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
443,61802,17,9971531,902.0680977,2.607423073,398861.24,979959.0696,4249987,0,828892.5833,1323480.111,4274411,0,830940.4167,1319320.609,4274899,79,0,0,0,0,0,0,0,0,0
110,58368,6,3514604,902.2353585,1.707162457,702920.8,1376212.206,3148470,47,1757277,1968513.154,3149226,365328,1757278.5,1967441.887,3148470,366087,0,0,0,0,0,0,0,0,1
51413,6881,17,128487,902.8150708,15.56577708,128487,0,128487,128487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37423,465,6,2459863,902.8958117,11.78927444,87852.25,129585.6705,585999,16,211730.8182,217945.4617,718871,430,145311.4375,146887.4029,585999,26,0,0,0,0,0,0,0,0,0
40273,56230,17,48730,902.9345372,41.04247897,48730,0,48730,48730,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15685,64982,17,49836,902.9617144,40.13163175,49836,0,49836,49836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34255,443,6,416214,903.3814336,24.02610196,46246,51020.94968,140967,9,83242.8,53358.8017,140967,104,99719.33333,111418.7273,220024,80,0,0,0,0,0,0,0,0,0
61009,65397,17,431441,903.9474691,4.635628047,431441,0,431441,431441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42522,443,6,58629,903.9894933,34.11281107,58629,0,58629,58629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,40031,17,132689,904.3703698,15.0728395,132689,0,132689,132689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49539,40015,17,132687,904.3840014,15.07306669,132687,0,132687,132687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31783,443,6,939444,904.7904931,8.515675229,134206.2857,279529.0724,765914,93,293402.6667,434071.3992,794276,26767,293457.3333,460968.095,825150,5960,0,0,0,0,0,0,0,0,0
49539,40029,17,132613,904.888661,15.08147768,132613,0,132613,132613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33103,57191,6,9658023,904.9471098,9.732840769,103849.7097,161445.3624,906641,17,189373,265001.4192,962835,120,226116.6585,210736.2343,1015281,276,0,0,0,0,0,0,0,0,0
49539,40016,17,132601,904.9705508,15.08284251,132601,0,132601,132601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59991,12431,6,9993886,905.3535332,4.302630628,237949.6667,303724.6105,1408471,13,378119.6154,444186.6661,1572112,13,648072.3333,485121.0573,1643317,4644,0,0,0,0,0,0,0,0,0
52882,993,6,4500542,906.7796723,11.109773,91847.79592,156609.755,694499,50,236870.6316,177409.9981,695801,291,151462.6207,184779.4774,694499,543,0,0,0,0,0,0,0,0,0
26804,53,17,178586,907.1259785,11.19908615,178586,0,178586,178586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58368,110,6,2393853,907.3238833,3.341892756,341979,729731.7467,1982126,41,598463.25,927614.198,1982126,46,1101670.5,1246178.828,1982852,220489,0,0,0,0,0,0,0,0,1
37839,465,6,2891758,907.4064981,10.02850169,103277.0714,158616.7042,710207,24,249949.2727,272731.6675,854139,722,171786.3125,184183.8811,710207,24,0,0,0,0,0,0,0,0,0
56604,56289,6,9980558,907.8650713,7.214025508,140571.2394,493500.5088,3980966,9,242862.4146,658823.4695,3981009,20,332207.4138,747338.4891,3981003,798,0,0,0,0,0,0,0,0,0
58167,443,6,5916113,908.028633,2.70447843,394407.5333,937442.1691,3622352,53,845159,1267468.044,3622578,304,845129.8571,1267506.711,3622549,197,0,0,0,0,0,0,0,0,1
51254,465,6,2437975,908.1307232,13.94600027,73878.0303,167430.8751,847403,29,194239.1667,241817.3263,855338,201,116537.2,204452.9693,847403,29,0,0,0,0,0,0,0,0,0
51413,6881,17,127714,908.2794369,15.65999029,127714,0,127714,127714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37824,465,6,2918512,908.6822326,11.99241257,85838.58824,140229.3875,704916,16,182405.3125,238205.6638,893614,341,163224.8235,175418.8873,704916,37,0,0,0,0,0,0,0,0,0
55553,443,6,9967532,908.7505312,3.511400816,293162.7059,1203139.296,6180700,2,662809.5333,1794449.903,6245287,2,552356.7778,1639373.046,6205969,4,3761383,0,3761383,3761383,6180700,0,6180700,6180700,0
55642,58661,6,9874991,909.6717151,4.658232094,219444.2444,312945.4022,1548042,14,405247.2083,451904.4061,1697641,14,486252.25,458302.637,1697070,59,0,0,0,0,0,0,0,0,0
37829,465,6,3483097,909.8224942,9.187226196,112357.9677,164435.1491,727021,23,256886.2308,266916.1588,886276,356,196515.5294,204523.1596,727021,40,0,0,0,0,0,0,0,0,0
